ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076015;CALVELLO                                ;910;990;1.900
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076016;CALVERA                                 ;184;191;375
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076017;CAMPOMAGGIORE                           ;388;385;773
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076018;CANCELLARA                              ;628;628;1.256
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076019;CARBONE                                 ;288;299;587
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076020;SAN PAOLO ALBANESE                      ;110;138;248
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076021;CASTELGRANDE                            ;447;448;895
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076022;CASTELLUCCIO INFERIORE                  ;994;1.034;2.028
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076023;CASTELLUCCIO SUPERIORE                  ;379;393;772
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076024;CASTELMEZZANO                           ;367;404;771
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076025;CASTELSARACENO                          ;626;681;1.307
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076026;CASTRONUOVO DI SANT'ANDREA              ;471;528;999
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076027;CERSOSIMO                               ;300;308;608
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076028;CHIAROMONTE                             ;923;959;1.882
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076029;CORLETO PERTICARA                       ;1.255;1.247;2.502
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076030;EPISCOPIA                               ;680;695;1.375
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076031;FARDELLA                                ;295;301;596
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076032;FILIANO                                 ;1.412;1.457;2.869
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076033;FORENZA                                 ;1.015;970;1.985
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076034;FRANCAVILLA IN SINNI                    ;2.054;2.098;4.152
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076035;GALLICCHIO                              ;455;419;874
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076036;GENZANO DI LUCANIA                      ;2.772;2.862;5.634
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076037;GRUMENTO NOVA                           ;815;848;1.663
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076038;GUARDIA PERTICARA                       ;253;287;540
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076039;LAGONEGRO                               ;2.586;2.787;5.373
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076040;LATRONICO                               ;2.129;2.213;4.342
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076041;LAURENZANA                              ;846;868;1.714
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076042;LAURIA                                  ;6.099;6.459;12.558
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076043;LAVELLO                                 ;6.757;6.663;13.420
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076044;MARATEA                                 ;2.456;2.589;5.045
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076045;MARSICO NUOVO                           ;1.893;2.077;3.970
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076046;MARSICOVETERE                           ;2.771;2.790;5.561
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076047;MASCHITO                                ;799;824;1.623
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076048;MELFI                                   ;8.772;8.967;17.739
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076049;MISSANELLO                              ;287;278;565
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076050;MOLITERNO                               ;1.821;2.021;3.842
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076051;MONTEMILONE                             ;764;772;1.536
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076052;MONTEMURRO                              ;577;604;1.181
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076053;MURO LUCANO                             ;2.614;2.690;5.304
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076054;NEMOLI                                  ;702;751;1.453
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076055;NOEPOLI                                 ;376;437;813
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076056;OPPIDO LUCANO                           ;1.882;1.878;3.760
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076057;PALAZZO SAN GERVASIO                    ;2.387;2.379;4.766
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076058;PESCOPAGANO                             ;888;931;1.819
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076059;PICERNO                                 ;2.932;2.920;5.852
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076060;PIETRAGALLA                             ;1.969;2.056;4.025
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076061;PIETRAPERTOSA                           ;473;504;977
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076062;PIGNOLA                                 ;3.467;3.486;6.953
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076063;POTENZA                                 ;32.155;34.614;66.769
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076064;RAPOLLA                                 ;2.190;2.145;4.335
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076065;RAPONE                                  ;442;486;928
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076066;RIONERO IN VULTURE                      ;6.472;6.629;13.101
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076067;RIPACANDIDA                             ;845;839;1.684
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076068;RIVELLO                                 ;1.305;1.400;2.705
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076069;ROCCANOVA                               ;704;750;1.454
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076070;ROTONDA                                 ;1.704;1.692;3.396
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076071;RUOTI                                   ;1.744;1.781;3.525
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076072;RUVO DEL MONTE                          ;511;540;1.051
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076073;SAN CHIRICO NUOVO                       ;634;660;1.294
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076074;SAN CHIRICO RAPARO                      ;493;508;1.001
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076075;SAN COSTANTINO ALBANESE                 ;329;335;664
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076076;SAN FELE                                ;1.382;1.477;2.859
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076077;SAN MARTINO D'AGRI                      ;372;362;734
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076078;SAN SEVERINO LUCANO                     ;734;767;1.501
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076079;SANT'ANGELO LE FRATTE                   ;690;704;1.394
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076080;SANT'ARCANGELO                          ;3.106;3.179;6.285
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076081;SARCONI                                 ;710;708;1.418
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076082;SASSO DI CASTALDA                       ;435;396;831
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076083;SATRIANO DI LUCANIA                     ;1.168;1.149;2.317
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076084;SAVOIA DI LUCANIA                       ;546;534;1.080
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076085;SENISE                                  ;3.429;3.485;6.914
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076086;SPINOSO                                 ;678;730;1.408
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076087;TEANA                                   ;257;312;569
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076088;TERRANOVA DI POLLINO                    ;546;585;1.131
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076089;TITO                                    ;3.648;3.684;7.332
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076090;TOLVE                                   ;1.589;1.571;3.160
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076091;TRAMUTOLA                               ;1.473;1.541;3.014
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076092;TRECCHINA                               ;1.083;1.173;2.256
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076093;TRIVIGNO                                ;307;332;639
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076094;VAGLIO BASILICATA                       ;938;1.023;1.961
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076095;VENOSA                                  ;5.786;5.841;11.627
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076096;VIETRI DI POTENZA                       ;1.405;1.391;2.796
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076097;VIGGIANELLO                             ;1.437;1.451;2.888
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076098;VIGGIANO                                ;1.711;1.656;3.367
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076099;GINESTRA                                ;381;359;740
2018;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;076100;PATERNO                                 ;1.595;1.693;3.288
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077001;ACCETTURA                               ;858;899;1.757
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077002;ALIANO                                  ;471;483;954
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077003;BERNALDA                                ;6.268;6.155;12.423
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077004;CALCIANO                                ;371;341;712
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077005;CIRIGLIANO                              ;149;202;351
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077006;COLOBRARO                               ;582;605;1.187
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077007;CRACO                                   ;344;363;707
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077008;FERRANDINA                              ;4.171;4.285;8.456
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077009;GARAGUSO                                ;515;512;1.027
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077010;GORGOGLIONE                             ;480;467;947
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077011;GRASSANO                                ;2.532;2.512;5.044
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077012;GROTTOLE                                ;1.021;1.088;2.109
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077013;IRSINA                                  ;2.334;2.403;4.737
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077014;MATERA                                  ;29.513;30.891;60.404
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077015;MIGLIONICO                              ;1.246;1.229;2.475
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077016;MONTALBANO JONICO                       ;3.494;3.658;7.152
2018;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;077017;MONTESCAGLIOSO                          ;4.840;4.936;9.776
